# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-01-27 13:01:18 -05:00	(nadww02)
#
# Data-value grade codes included in this output:
#    0    Undefined
#    91    IV verification DV <= 1 percent diff
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08012285 BAYOU QUEUE DE TORTUE NEAR INDIAN BAYOU,LA.
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 08012285
#    TS_ID       Parameter Description
#    221892      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	221892_00060	221892_00060_cd
USGS	08012285	1997-05-19 16:45	CDT	67.0	A:[91]
USGS	08012285	1997-05-19 17:00	CDT	59.0	A:[91]
USGS	08012285	1997-05-19 17:15	CDT	51.0	A:[91]
USGS	08012285	1997-05-19 17:30	CDT	55.0	A:[91]
USGS	08012285	1997-05-19 17:45	CDT	59.0	A:[91]
USGS	08012285	1997-05-19 18:00	CDT	51.0	A:[91]
USGS	08012285	1997-05-19 18:15	CDT	51.0	A:[91]
USGS	08012285	1997-05-19 18:30	CDT	48.0	A:[91]
USGS	08012285	1997-05-19 18:45	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 19:00	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 19:15	CDT	60.0	A:[91]
USGS	08012285	1997-05-19 19:30	CDT	63.0	A:[91]
USGS	08012285	1997-05-19 19:45	CDT	60.0	A:[91]
USGS	08012285	1997-05-19 20:00	CDT	60.0	A:[91]
USGS	08012285	1997-05-19 20:15	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 20:30	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 20:45	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 21:00	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 21:15	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 21:30	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 21:45	CDT	44.0	A:[91]
USGS	08012285	1997-05-19 22:00	CDT	40.0	A:[91]
USGS	08012285	1997-05-19 22:15	CDT	44.0	A:[91]
USGS	08012285	1997-05-19 22:30	CDT	36.0	A:[91]
USGS	08012285	1997-05-19 22:45	CDT	48.0	A:[91]
USGS	08012285	1997-05-19 23:00	CDT	44.0	A:[91]
USGS	08012285	1997-05-19 23:15	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 23:30	CDT	52.0	A:[91]
USGS	08012285	1997-05-19 23:45	CDT	60.0	A:[91]
USGS	08012285	1997-05-20 00:00	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 00:15	CDT	48.0	A:[91]
USGS	08012285	1997-05-20 00:30	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 00:45	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 01:00	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 01:15	CDT	60.0	A:[91]
USGS	08012285	1997-05-20 01:30	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 01:45	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 02:00	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 02:15	CDT	60.0	A:[91]
USGS	08012285	1997-05-20 02:30	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 02:45	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 03:00	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 03:15	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 03:30	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 03:45	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 04:00	CDT	60.0	A:[91]
USGS	08012285	1997-05-20 04:15	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 04:30	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 04:45	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 05:00	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 05:15	CDT	60.0	A:[91]
USGS	08012285	1997-05-20 05:30	CDT	63.0	A:[91]
USGS	08012285	1997-05-20 05:45	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 06:00	CDT	56.0	A:[91]
USGS	08012285	1997-05-20 06:15	CDT	60.0	A:[91]
USGS	08012285	1997-05-20 06:30	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 06:45	CDT	63.0	A:[91]
USGS	08012285	1997-05-20 07:00	CDT	63.0	A:[91]
USGS	08012285	1997-05-20 07:15	CDT	52.0	A:[91]
USGS	08012285	1997-05-20 07:30	CDT	63.0	A:[91]
USGS	08012285	1997-05-20 07:45	CDT	63.0	A:[91]
USGS	08012285	1997-05-20 08:00	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 08:15	CDT	67.0	A:[91]
USGS	08012285	1997-05-20 08:30	CDT	67.0	A:[91]
USGS	08012285	1997-05-20 08:45	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 09:00	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 09:15	CDT	79.0	A:[91]
USGS	08012285	1997-05-20 09:30	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 09:45	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 10:00	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 10:15	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 10:30	CDT	83.0	A:[91]
USGS	08012285	1997-05-20 10:45	CDT	79.0	A:[91]
USGS	08012285	1997-05-20 11:00	CDT	83.0	A:[91]
USGS	08012285	1997-05-20 11:15	CDT	87.0	A:[91]
USGS	08012285	1997-05-20 11:30	CDT	75.0	A:[91]
USGS	08012285	1997-05-20 11:45	CDT	75.0	A:[91]
USGS	08012285	1997-05-20 12:00	CDT	75.0	A:[91]
USGS	08012285	1997-05-20 12:15	CDT	86.0	A:[91]
USGS	08012285	1997-05-20 12:30	CDT	82.0	A:[91]
USGS	08012285	1997-05-20 12:45	CDT	82.0	A:[91]
USGS	08012285	1997-05-20 13:00	CDT	78.0	A:[91]
USGS	08012285	1997-05-20 13:15	CDT	83.0	A:[91]
USGS	08012285	1997-05-20 13:30	CDT	82.0	A:[91]
USGS	08012285	1997-05-20 13:45	CDT	71.0	A:[91]
USGS	08012285	1997-05-20 14:00	CDT	78.0	A:[91]
USGS	08012285	1997-05-20 14:15	CDT	74.0	A:[91]
USGS	08012285	1997-05-20 14:30	CDT	74.0	A:[91]
USGS	08012285	1997-05-20 14:45	CDT	74.0	A:[91]
USGS	08012285	1997-05-20 15:00	CDT	86.0	A:[91]
USGS	08012285	1997-05-20 15:15	CDT	82.0	A:[91]
USGS	08012285	1997-05-20 15:30	CDT	82.0	A:[91]
USGS	08012285	1997-05-20 15:45	CDT	82.0	A:[91]
USGS	08012285	1997-05-20 16:00	CDT	78.0	A:[91]
USGS	08012285	1997-05-20 16:15	CDT	74.0	A:[91]
USGS	08012285	1997-05-20 16:30	CDT	78.0	A:[91]
USGS	08012285	1997-05-20 16:45	CDT	70.0	A:[91]
USGS	08012285	1997-05-20 17:00	CDT	74.0	A:[91]
USGS	08012285	1997-05-20 17:15	CDT	77.0	A:[91]
USGS	08012285	1997-05-20 17:30	CDT	70.0	A:[91]
USGS	08012285	1997-05-20 17:45	CDT	78.0	A:[91]
USGS	08012285	1997-05-20 18:00	CDT	66.0	A:[91]
USGS	08012285	1997-05-20 18:15	CDT	73.0	A:[91]
USGS	08012285	1997-05-20 18:30	CDT	66.0	A:[91]
USGS	08012285	1997-05-20 18:45	CDT	70.0	A:[91]
USGS	08012285	1997-05-20 19:00	CDT	62.0	A:[91]
USGS	08012285	1997-05-20 19:15	CDT	50.0	A:[91]
USGS	08012285	1997-05-20 19:30	CDT	50.0	A:[91]
USGS	08012285	1997-05-20 19:45	CDT	50.0	A:[91]
USGS	08012285	1997-05-20 20:00	CDT	50.0	A:[91]
USGS	08012285	1997-05-20 20:15	CDT	50.0	A:[91]
USGS	08012285	1997-05-20 20:30	CDT	51.0	A:[91]
USGS	08012285	1997-05-20 20:45	CDT	47.0	A:[91]
USGS	08012285	1997-05-20 21:00	CDT	51.0	A:[91]
USGS	08012285	1997-05-20 21:15	CDT	47.0	A:[91]
USGS	08012285	1997-05-20 21:30	CDT	51.0	A:[91]
USGS	08012285	1997-05-20 21:45	CDT	43.0	A:[91]
USGS	08012285	1997-05-20 22:00	CDT	47.0	A:[91]
USGS	08012285	1997-05-20 22:15	CDT	39.0	A:[91]
USGS	08012285	1997-05-20 22:30	CDT	47.0	A:[91]
USGS	08012285	1997-05-20 22:45	CDT	39.0	A:[91]
USGS	08012285	1997-05-20 23:00	CDT	47.0	A:[91]
USGS	08012285	1997-05-20 23:15	CDT	47.0	A:[91]
USGS	08012285	1997-05-20 23:30	CDT	39.0	A:[91]
USGS	08012285	1997-05-20 23:45	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 00:00	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 00:15	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 00:30	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 00:45	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 01:00	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 01:15	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 01:30	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 01:45	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 02:00	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 02:15	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 02:30	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 02:45	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 03:00	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 03:15	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 03:30	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 03:45	CDT	43.0	A:[91]
USGS	08012285	1997-05-21 04:00	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 04:15	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 04:30	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 04:45	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 05:00	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 05:15	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 05:30	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 05:45	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 06:00	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 06:15	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 06:30	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 06:45	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 07:00	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 07:15	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 07:30	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 07:45	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 08:00	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 08:15	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 08:30	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 08:45	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 09:00	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 09:15	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 09:30	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 09:45	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 10:00	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 10:15	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 10:30	CDT	39.0	A:[91]
USGS	08012285	1997-05-21 10:45	CDT	42.0	A:[91]
USGS	08012285	1997-05-21 11:00	CDT	42.0	A:[91]
USGS	08012285	1997-05-21 11:15	CDT	42.0	A:[91]
USGS	08012285	1997-05-21 11:30	CDT	42.0	A:[91]
USGS	08012285	1997-05-21 11:45	CDT	46.0	A:[91]
USGS	08012285	1997-05-21 12:00	CDT	50.0	A:[91]
USGS	08012285	1997-05-21 12:15	CDT	61.0	A:[91]
USGS	08012285	1997-05-21 12:30	CDT	58.0	A:[91]
USGS	08012285	1997-05-21 12:45	CDT	46.0	A:[91]
USGS	08012285	1997-05-21 13:00	CDT	50.0	A:[91]
USGS	08012285	1997-05-21 13:15	CDT	46.0	A:[91]
USGS	08012285	1997-05-21 13:30	CDT	50.0	A:[91]
USGS	08012285	1997-05-21 13:45	CDT	50.0	A:[91]
USGS	08012285	1997-05-21 14:00	CDT	61.0	A:[91]
USGS	08012285	1997-05-21 14:15	CDT	54.0	A:[91]
USGS	08012285	1997-05-21 14:30	CDT	54.0	A:[91]
USGS	08012285	1997-05-21 14:45	CDT	54.0	A:[91]
USGS	08012285	1997-05-21 15:00	CDT	54.0	A:[91]
USGS	08012285	1997-05-21 15:15	CDT	61.0	A:[91]
USGS	08012285	1997-05-21 15:30	CDT	50.0	A:[91]
USGS	08012285	1997-05-21 15:45	CDT	54.0	A:[91]
USGS	08012285	1997-05-21 16:00	CDT	54.0	A:[91]
USGS	08012285	1997-05-21 16:15	CDT	54.0	A:[91]
USGS	08012285	1997-05-21 16:30	CDT	54.0	A:[91]
USGS	08012285	1997-05-21 16:45	CDT	50.0	A:[91]
USGS	08012285	1997-05-21 17:00	CDT	50.0	A:[91]
USGS	08012285	1997-05-21 17:15	CDT	46.0	A:[91]
USGS	08012285	1997-05-21 17:30	CDT	53.0	A:[91]
USGS	08012285	1997-05-21 17:45	CDT	57.0	A:[91]
USGS	08012285	1997-05-21 18:00	CDT	53.0	A:[91]
USGS	08012285	1997-05-21 18:15	CDT	53.0	A:[91]
USGS	08012285	1997-05-21 18:30	CDT	53.0	A:[91]
USGS	08012285	1997-05-21 18:45	CDT	49.0	A:[91]
USGS	08012285	1997-05-21 19:00	CDT	49.0	A:[91]
USGS	08012285	1997-05-21 19:15	CDT	49.0	A:[91]
USGS	08012285	1997-05-21 19:30	CDT	49.0	A:[91]
USGS	08012285	1997-05-21 19:45	CDT	46.0	A:[91]
USGS	08012285	1997-05-21 20:00	CDT	46.0	A:[91]
USGS	08012285	1997-05-21 20:15	CDT	46.0	A:[91]
USGS	08012285	1997-05-21 20:30	CDT	46.0	A:[91]
USGS	08012285	1997-05-21 20:45	CDT	38.0	A:[91]
USGS	08012285	1997-05-21 21:00	CDT	42.0	A:[91]
USGS	08012285	1997-05-21 21:15	CDT	38.0	A:[91]
USGS	08012285	1997-05-21 21:30	CDT	42.0	A:[91]
USGS	08012285	1997-05-21 21:45	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 22:00	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 22:15	CDT	23.0	A:[91]
USGS	08012285	1997-05-21 22:30	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 22:45	CDT	31.0	A:[91]
USGS	08012285	1997-05-21 23:00	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 23:15	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 23:30	CDT	35.0	A:[91]
USGS	08012285	1997-05-21 23:45	CDT	35.0	A:[91]
USGS	08012285	1997-05-22 00:00	CDT	43.0	A:[91]
USGS	08012285	1997-05-22 00:15	CDT	43.0	A:[91]
USGS	08012285	1997-05-22 00:30	CDT	35.0	A:[91]
USGS	08012285	1997-05-22 00:45	CDT	43.0	A:[91]
USGS	08012285	1997-05-22 01:00	CDT	47.0	A:[91]
USGS	08012285	1997-05-22 01:15	CDT	51.0	A:[91]
USGS	08012285	1997-05-22 01:30	CDT	59.0	A:[91]
USGS	08012285	1997-05-22 01:45	CDT	59.0	A:[91]
USGS	08012285	1997-05-22 02:00	CDT	63.0	A:[91]
USGS	08012285	1997-05-22 02:15	CDT	68.0	A:[91]
USGS	08012285	1997-05-22 02:30	CDT	80.0	A:[91]
USGS	08012285	1997-05-22 02:45	CDT	84.0	A:[91]
USGS	08012285	1997-05-22 03:00	CDT	97.0	A:[91]
USGS	08012285	1997-05-22 03:15	CDT	93.0	A:[91]
USGS	08012285	1997-05-22 03:30	CDT	101	A:[91]
USGS	08012285	1997-05-22 03:45	CDT	81.0	A:[91]
USGS	08012285	1997-05-22 04:00	CDT	110	A:[91]
USGS	08012285	1997-05-22 04:15	CDT	103	A:[91]
USGS	08012285	1997-05-22 04:30	CDT	111	A:[91]
USGS	08012285	1997-05-22 04:45	CDT	120	A:[91]
USGS	08012285	1997-05-22 05:00	CDT	137	A:[91]
USGS	08012285	1997-05-22 05:15	CDT	129	A:[91]
USGS	08012285	1997-05-22 05:30	CDT	130	A:[91]
USGS	08012285	1997-05-22 05:45	CDT	138	A:[91]
USGS	08012285	1997-05-22 06:00	CDT	152	A:[91]
USGS	08012285	1997-05-22 06:15	CDT	156	A:[91]
USGS	08012285	1997-05-22 06:30	CDT	148	A:[91]
USGS	08012285	1997-05-22 06:45	CDT	153	A:[91]
USGS	08012285	1997-05-22 07:00	CDT	153	A:[91]
USGS	08012285	1997-05-22 07:15	CDT	136	A:[91]
USGS	08012285	1997-05-22 07:30	CDT	154	A:[91]
USGS	08012285	1997-05-22 07:45	CDT	158	A:[91]
USGS	08012285	1997-05-22 08:00	CDT	150	A:[91]
USGS	08012285	1997-05-22 08:15	CDT	155	A:[91]
USGS	08012285	1997-05-22 08:30	CDT	142	A:[91]
USGS	08012285	1997-05-22 08:45	CDT	155	A:[91]
USGS	08012285	1997-05-22 09:00	CDT	155	A:[91]
USGS	08012285	1997-05-22 09:15	CDT	146	A:[91]
USGS	08012285	1997-05-22 09:30	CDT	147	A:[91]
USGS	08012285	1997-05-22 09:45	CDT	143	A:[91]
USGS	08012285	1997-05-22 10:00	CDT	130	A:[91]
USGS	08012285	1997-05-22 10:15	CDT	112	A:[91]
USGS	08012285	1997-05-22 10:30	CDT	134	A:[91]
USGS	08012285	1997-05-22 10:45	CDT	143	A:[91]
USGS	08012285	1997-05-22 11:00	CDT	134	A:[91]
USGS	08012285	1997-05-22 11:15	CDT	134	A:[91]
USGS	08012285	1997-05-22 11:30	CDT	126	A:[91]
USGS	08012285	1997-05-22 11:45	CDT	135	A:[91]
USGS	08012285	1997-05-22 12:00	CDT	134	A:[91]
USGS	08012285	1997-05-22 12:15	CDT	134	A:[91]
USGS	08012285	1997-05-22 12:30	CDT	130	A:[91]
USGS	08012285	1997-05-22 12:45	CDT	130	A:[91]
USGS	08012285	1997-05-22 13:00	CDT	151	A:[91]
USGS	08012285	1997-05-22 13:15	CDT	129	A:[91]
USGS	08012285	1997-05-22 13:30	CDT	125	A:[91]
USGS	08012285	1997-05-22 13:45	CDT	121	A:[91]
USGS	08012285	1997-05-22 14:00	CDT	116	A:[91]
USGS	08012285	1997-05-22 14:15	CDT	125	A:[91]
USGS	08012285	1997-05-22 14:30	CDT	120	A:[91]
USGS	08012285	1997-05-22 14:45	CDT	107	A:[91]
USGS	08012285	1997-05-22 15:00	CDT	115	A:[91]
USGS	08012285	1997-05-22 15:15	CDT	111	A:[91]
USGS	08012285	1997-05-22 15:30	CDT	115	A:[91]
USGS	08012285	1997-05-22 15:45	CDT	106	A:[91]
USGS	08012285	1997-05-22 16:00	CDT	119	A:[91]
USGS	08012285	1997-05-22 16:15	CDT	106	A:[91]
USGS	08012285	1997-05-22 16:30	CDT	106	A:[91]
USGS	08012285	1997-05-22 16:45	CDT	123	A:[91]
USGS	08012285	1997-05-22 17:00	CDT	153	A:[91]
USGS	08012285	1997-05-22 17:15	CDT	89.0	A:[91]
USGS	08012285	1997-05-22 17:30	CDT	80.0	A:[91]
USGS	08012285	1997-05-22 17:45	CDT	68.0	A:[91]
USGS	08012285	1997-05-22 18:00	CDT	89.0	A:[91]
USGS	08012285	1997-05-22 18:15	CDT	68.0	A:[91]
USGS	08012285	1997-05-22 18:30	CDT	101	A:[91]
USGS	08012285	1997-05-22 18:45	CDT	97.0	A:[91]
USGS	08012285	1997-05-22 19:00	CDT	89.0	A:[91]
USGS	08012285	1997-05-22 19:15	CDT	89.0	A:[91]
USGS	08012285	1997-05-22 19:30	CDT	89.0	A:[91]
USGS	08012285	1997-05-22 19:45	CDT	81.0	A:[91]
USGS	08012285	1997-05-22 20:00	CDT	64.0	A:[91]
USGS	08012285	1997-05-22 20:15	CDT	94.0	A:[91]
USGS	08012285	1997-05-22 20:30	CDT	90.0	A:[91]
USGS	08012285	1997-05-22 20:45	CDT	90.0	A:[91]
USGS	08012285	1997-05-22 21:00	CDT	90.0	A:[91]
USGS	08012285	1997-05-22 21:15	CDT	56.0	A:[91]
USGS	08012285	1997-05-22 21:30	CDT	78.0	A:[91]
USGS	08012285	1997-05-22 21:45	CDT	82.0	A:[91]
USGS	08012285	1997-05-22 22:00	CDT	91.0	A:[91]
USGS	08012285	1997-05-22 22:15	CDT	82.0	A:[91]
USGS	08012285	1997-05-22 22:30	CDT	82.0	A:[91]
USGS	08012285	1997-05-22 22:45	CDT	91.0	A:[91]
USGS	08012285	1997-05-22 23:00	CDT	82.0	A:[91]
USGS	08012285	1997-05-22 23:15	CDT	78.0	A:[91]
USGS	08012285	1997-05-22 23:30	CDT	87.0	A:[91]
USGS	08012285	1997-05-22 23:45	CDT	96.0	A:[91]
USGS	08012285	1997-05-23 00:00	CDT	79.0	A:[91]
USGS	08012285	1997-05-23 00:15	CDT	92.0	A:[91]
USGS	08012285	1997-05-23 00:30	CDT	88.0	A:[91]
USGS	08012285	1997-05-23 00:45	CDT	92.0	A:[91]
USGS	08012285	1997-05-23 01:00	CDT	84.0	A:[91]
USGS	08012285	1997-05-23 01:15	CDT	93.0	A:[91]
USGS	08012285	1997-05-23 01:30	CDT	97.0	A:[91]
USGS	08012285	1997-05-23 01:45	CDT	84.0	A:[91]
USGS	08012285	1997-05-23 02:00	CDT	93.0	A:[91]
USGS	08012285	1997-05-23 02:15	CDT	93.0	A:[91]
USGS	08012285	1997-05-23 02:30	CDT	89.0	A:[91]
USGS	08012285	1997-05-23 02:45	CDT	89.0	A:[91]
USGS	08012285	1997-05-23 03:00	CDT	89.0	A:[91]
USGS	08012285	1997-05-23 03:15	CDT	107	A:[91]
USGS	08012285	1997-05-23 03:30	CDT	99.0	A:[91]
USGS	08012285	1997-05-23 03:45	CDT	99.0	A:[91]
USGS	08012285	1997-05-23 04:00	CDT	94.0	A:[91]
USGS	08012285	1997-05-23 04:15	CDT	117	A:[91]
USGS	08012285	1997-05-23 04:30	CDT	95.0	A:[91]
USGS	08012285	1997-05-23 04:45	CDT	113	A:[91]
USGS	08012285	1997-05-23 05:00	CDT	81.0	A:[91]
USGS	08012285	1997-05-23 05:15	CDT	104	A:[91]
USGS	08012285	1997-05-23 05:30	CDT	95.0	A:[91]
USGS	08012285	1997-05-23 05:45	CDT	104	A:[91]
USGS	08012285	1997-05-23 06:00	CDT	73.0	A:[91]
USGS	08012285	1997-05-23 06:15	CDT	82.0	A:[91]
USGS	08012285	1997-05-23 06:30	CDT	109	A:[91]
USGS	08012285	1997-05-23 06:45	CDT	100	A:[91]
USGS	08012285	1997-05-23 07:00	CDT	91.0	A:[91]
USGS	08012285	1997-05-23 07:15	CDT	105	A:[91]
USGS	08012285	1997-05-23 07:30	CDT	96.0	A:[91]
USGS	08012285	1997-05-23 07:45	CDT	91.0	A:[91]
USGS	08012285	1997-05-23 08:00	CDT	110	A:[91]
USGS	08012285	1997-05-23 08:15	CDT	114	A:[91]
USGS	08012285	1997-05-23 08:30	CDT	87.0	A:[91]
USGS	08012285	1997-05-23 08:45	CDT	110	A:[91]
USGS	08012285	1997-05-23 09:00	CDT	115	A:[91]
USGS	08012285	1997-05-23 09:15	CDT	105	A:[91]
USGS	08012285	1997-05-23 09:30	CDT	105	A:[91]
USGS	08012285	1997-05-23 09:45	CDT	110	A:[91]
USGS	08012285	1997-05-23 10:00	CDT	101	A:[91]
USGS	08012285	1997-05-23 10:15	CDT	96.0	A:[91]
USGS	08012285	1997-05-23 10:30	CDT	110	A:[91]
USGS	08012285	1997-05-23 10:45	CDT	110	A:[91]
USGS	08012285	1997-05-23 11:00	CDT	101	A:[91]
USGS	08012285	1997-05-23 11:15	CDT	114	A:[91]
USGS	08012285	1997-05-23 11:30	CDT	82.0	A:[91]
USGS	08012285	1997-05-23 11:45	CDT	105	A:[91]
USGS	08012285	1997-05-23 12:00	CDT	100	A:[91]
USGS	08012285	1997-05-23 12:15	CDT	96.0	A:[91]
USGS	08012285	1997-05-23 12:30	CDT	96.0	A:[91]
USGS	08012285	1997-05-23 12:45	CDT	100	A:[91]
USGS	08012285	1997-05-23 13:00	CDT	91.0	A:[91]
USGS	08012285	1997-05-23 13:15	CDT	86.0	A:[91]
USGS	08012285	1997-05-23 13:30	CDT	95.0	A:[91]
USGS	08012285	1997-05-23 13:45	CDT	95.0	A:[91]
USGS	08012285	1997-05-23 14:00	CDT	104	A:[91]
USGS	08012285	1997-05-23 14:15	CDT	99.0	A:[91]
USGS	08012285	1997-05-23 14:30	CDT	99.6	A:[91]
USGS	08012285	1997-05-23 14:45	CDT	81.0	A:[91]
USGS	08012285	1997-05-23 15:00	CDT	95.0	A:[91]
USGS	08012285	1997-05-23 15:15	CDT	99.0	A:[91]
USGS	08012285	1997-05-23 15:30	CDT	85.0	A:[91]
USGS	08012285	1997-05-23 15:45	CDT	85.0	A:[91]
USGS	08012285	1997-05-23 16:00	CDT	94.0	A:[91]
USGS	08012285	1997-05-23 16:15	CDT	99.0	A:[91]
USGS	08012285	1997-05-23 16:30	CDT	99.0	A:[91]
USGS	08012285	1997-05-23 16:45	CDT	94.0	A:[91]
USGS	08012285	1997-05-23 17:00	CDT	85.0	A:[91]
USGS	08012285	1997-05-23 17:15	CDT	89.0	A:[91]
USGS	08012285	1997-05-23 17:30	CDT	85.0	A:[91]
USGS	08012285	1997-05-23 17:45	CDT	72.0	A:[91]
USGS	08012285	1997-05-23 18:00	CDT	72.0	A:[91]
USGS	08012285	1997-05-23 18:15	CDT	67.0	A:[91]
USGS	08012285	1997-05-23 18:30	CDT	90.0	A:[91]
USGS	08012285	1997-05-23 18:45	CDT	67.0	A:[91]
USGS	08012285	1997-05-23 19:00	CDT	76.0	A:[91]
USGS	08012285	1997-05-23 19:15	CDT	45.0	A:[91]
USGS	08012285	1997-05-23 19:30	CDT	67.0	A:[91]
USGS	08012285	1997-05-23 19:45	CDT	72.0	A:[91]
USGS	08012285	1997-05-23 20:00	CDT	72.0	A:[91]
USGS	08012285	1997-05-23 20:15	CDT	45.0	A:[91]
USGS	08012285	1997-05-23 20:30	CDT	63.0	A:[91]
USGS	08012285	1997-05-23 20:45	CDT	68.0	A:[91]
USGS	08012285	1997-05-23 21:00	CDT	64.0	A:[91]
USGS	08012285	1997-05-23 21:15	CDT	64.0	A:[91]
USGS	08012285	1997-05-23 21:30	CDT	73.0	A:[91]
USGS	08012285	1997-05-23 21:45	CDT	77.0	A:[91]
USGS	08012285	1997-05-23 22:00	CDT	64.0	A:[91]
USGS	08012285	1997-05-23 22:30	CDT	64.0	A:[91]
USGS	08012285	1997-05-23 23:00	CDT	64.0	A:[91]
USGS	08012285	1997-05-23 23:15	CDT	64.0	A:[91]
USGS	08012285	1997-05-23 23:30	CDT	64.0	A:[91]
USGS	08012285	1997-05-23 23:45	CDT	64.0	A:[91]
