# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-01-27 12:52:25 -05:00	(nadww02)
#
# Data-value grade codes included in this output:
#    0    Undefined
#    91    IV verification DV <= 1 percent diff
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07381695 GIWW AT CYPREMORT, LA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 07381695
#    TS_ID       Parameter Description
#    221887      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	221887_00060	221887_00060_cd
USGS	07381695	1998-02-02 23:00	CST	2570	A:[91]
USGS	07381695	1998-02-02 23:15	CST	1990	A:[91]
USGS	07381695	1998-02-02 23:30	CST	2600	A:[91]
USGS	07381695	1998-02-02 23:45	CST	2500	A:[91]
USGS	07381695	1998-02-03 00:00	CST	2040	A:[91]
USGS	07381695	1998-02-03 00:15	CST	2310	A:[91]
USGS	07381695	1998-02-03 00:30	CST	2590	A:[91]
USGS	07381695	1998-02-03 00:45	CST	1900	A:[91]
USGS	07381695	1998-02-03 01:00	CST	2440	A:[91]
USGS	07381695	1998-02-03 01:15	CST	2920	A:[91]
USGS	07381695	1998-02-03 01:30	CST	3370	A:[91]
USGS	07381695	1998-02-03 01:45	CST	3540	A:[91]
USGS	07381695	1998-02-03 02:00	CST	3590	A:[91]
USGS	07381695	1998-02-03 02:15	CST	3630	A:[91]
USGS	07381695	1998-02-03 02:30	CST	3570	A:[91]
USGS	07381695	1998-02-03 02:45	CST	3710	A:[91]
USGS	07381695	1998-02-03 03:00	CST	3890	A:[91]
USGS	07381695	1998-02-03 03:15	CST	3840	A:[91]
USGS	07381695	1998-02-03 03:30	CST	3920	A:[91]
USGS	07381695	1998-02-03 03:45	CST	3960	A:[91]
USGS	07381695	1998-02-03 04:00	CST	4090	A:[91]
USGS	07381695	1998-02-03 04:15	CST	4430	A:[91]
USGS	07381695	1998-02-03 04:30	CST	3490	A:[91]
USGS	07381695	1998-02-03 04:45	CST	3780	A:[91]
USGS	07381695	1998-02-03 05:00	CST	3620	A:[91]
USGS	07381695	1998-02-03 05:15	CST	3520	A:[91]
USGS	07381695	1998-02-03 05:30	CST	3810	A:[91]
USGS	07381695	1998-02-03 05:45	CST	4020	A:[91]
USGS	07381695	1998-02-03 06:00	CST	4140	A:[91]
USGS	07381695	1998-02-03 06:15	CST	4280	A:[91]
USGS	07381695	1998-02-03 06:30	CST	4700	A:[91]
USGS	07381695	1998-02-03 06:45	CST	4320	A:[91]
USGS	07381695	1998-02-03 07:00	CST	4510	A:[91]
USGS	07381695	1998-02-03 07:15	CST	4520	A:[91]
USGS	07381695	1998-02-03 07:30	CST	4410	A:[91]
USGS	07381695	1998-02-03 07:45	CST	4270	A:[91]
USGS	07381695	1998-02-03 08:00	CST	3820	A:[91]
USGS	07381695	1998-02-03 08:15	CST	3760	A:[91]
USGS	07381695	1998-02-03 08:30	CST	3600	A:[91]
USGS	07381695	1998-02-03 08:45	CST	3900	A:[91]
USGS	07381695	1998-02-03 09:00	CST	3320	A:[91]
USGS	07381695	1998-02-03 09:15	CST	3820	A:[91]
USGS	07381695	1998-02-03 09:30	CST	3720	A:[91]
USGS	07381695	1998-02-03 09:45	CST	4660	A:[91]
USGS	07381695	1998-02-03 10:00	CST	4720	A:[91]
USGS	07381695	1998-02-03 10:15	CST	4780	A:[91]
USGS	07381695	1998-02-03 10:30	CST	4680	A:[91]
USGS	07381695	1998-02-03 10:45	CST	5930	A:[91]
USGS	07381695	1998-02-03 11:00	CST	5340	A:[91]
USGS	07381695	1998-02-03 11:15	CST	4740	A:[91]
USGS	07381695	1998-02-03 11:30	CST	4710	A:[91]
USGS	07381695	1998-02-03 11:45	CST	3890	A:[91]
USGS	07381695	1998-02-03 12:00	CST	3230	A:[91]
USGS	07381695	1998-02-03 12:15	CST	2720	A:[91]
USGS	07381695	1998-02-03 12:30	CST	2540	A:[91]
USGS	07381695	1998-02-03 12:45	CST	2490	A:[91]
USGS	07381695	1998-02-03 13:00	CST	2830	A:[91]
USGS	07381695	1998-02-03 13:15	CST	2820	A:[91]
USGS	07381695	1998-02-03 13:30	CST	2860	A:[91]
USGS	07381695	1998-02-03 13:45	CST	3180	A:[91]
USGS	07381695	1998-02-03 14:00	CST	3320	A:[91]
USGS	07381695	1998-02-03 14:15	CST	3520	A:[91]
USGS	07381695	1998-02-03 14:30	CST	3510	A:[91]
USGS	07381695	1998-02-03 14:45	CST	2900	A:[91]
USGS	07381695	1998-02-03 15:00	CST	2960	A:[91]
USGS	07381695	1998-02-03 15:15	CST	3670	A:[91]
USGS	07381695	1998-02-03 15:30	CST	3390	A:[91]
USGS	07381695	1998-02-03 15:45	CST	3810	A:[91]
USGS	07381695	1998-02-03 16:00	CST	3760	A:[91]
USGS	07381695	1998-02-03 16:15	CST	3650	A:[91]
USGS	07381695	1998-02-03 16:30	CST	3940	A:[91]
USGS	07381695	1998-02-03 16:45	CST	4220	A:[91]
USGS	07381695	1998-02-03 17:00	CST	3790	A:[91]
USGS	07381695	1998-02-03 17:15	CST	4410	A:[91]
USGS	07381695	1998-02-03 17:30	CST	4670	A:[91]
USGS	07381695	1998-02-03 17:45	CST	4720	A:[91]
USGS	07381695	1998-02-03 18:00	CST	4990	A:[91]
USGS	07381695	1998-02-03 18:15	CST	5240	A:[91]
USGS	07381695	1998-02-03 18:30	CST	4920	A:[91]
USGS	07381695	1998-02-03 18:45	CST	4690	A:[91]
USGS	07381695	1998-02-03 19:00	CST	4610	A:[91]
USGS	07381695	1998-02-03 19:15	CST	4100	A:[91]
USGS	07381695	1998-02-03 19:30	CST	4080	A:[91]
USGS	07381695	1998-02-03 19:45	CST	3900	A:[91]
USGS	07381695	1998-02-03 20:00	CST	3670	A:[91]
USGS	07381695	1998-02-03 20:15	CST	4490	A:[91]
USGS	07381695	1998-02-03 20:30	CST	3850	A:[91]
USGS	07381695	1998-02-03 20:45	CST	4180	A:[91]
USGS	07381695	1998-02-03 21:00	CST	4300	A:[91]
USGS	07381695	1998-02-03 21:15	CST	3930	A:[91]
USGS	07381695	1998-02-03 21:30	CST	4140	A:[91]
USGS	07381695	1998-02-03 21:45	CST	5060	A:[91]
USGS	07381695	1998-02-03 22:00	CST	4950	A:[91]
USGS	07381695	1998-02-03 22:15	CST	4870	A:[91]
USGS	07381695	1998-02-03 22:30	CST	4980	A:[91]
USGS	07381695	1998-02-03 22:45	CST	4810	A:[91]
USGS	07381695	1998-02-03 23:00	CST	4580	A:[91]
USGS	07381695	1998-02-03 23:15	CST	4550	A:[91]
USGS	07381695	1998-02-03 23:30	CST	4240	A:[91]
USGS	07381695	1998-02-03 23:45	CST	4190	A:[91]
USGS	07381695	1998-02-04 00:00	CST	4020	A:[91]
USGS	07381695	1998-02-04 00:15	CST	3510	A:[91]
USGS	07381695	1998-02-04 00:30	CST	4050	A:[91]
USGS	07381695	1998-02-04 00:45	CST	3830	A:[91]
USGS	07381695	1998-02-04 01:00	CST	3470	A:[91]
USGS	07381695	1998-02-04 01:15	CST	3220	A:[91]
USGS	07381695	1998-02-04 01:30	CST	3220	A:[91]
USGS	07381695	1998-02-04 01:45	CST	2500	A:[91]
USGS	07381695	1998-02-04 02:00	CST	2650	A:[91]
USGS	07381695	1998-02-04 02:15	CST	2830	A:[91]
USGS	07381695	1998-02-04 02:30	CST	3070	A:[91]
USGS	07381695	1998-02-04 02:45	CST	3370	A:[91]
USGS	07381695	1998-02-04 03:00	CST	2960	A:[91]
USGS	07381695	1998-02-04 03:15	CST	3330	A:[91]
USGS	07381695	1998-02-04 03:30	CST	3380	A:[91]
USGS	07381695	1998-02-04 03:45	CST	3270	A:[91]
USGS	07381695	1998-02-04 04:00	CST	3270	A:[91]
USGS	07381695	1998-02-04 04:15	CST	2840	A:[91]
USGS	07381695	1998-02-04 04:30	CST	3500	A:[91]
USGS	07381695	1998-02-04 04:45	CST	3480	A:[91]
USGS	07381695	1998-02-04 05:00	CST	2940	A:[91]
USGS	07381695	1998-02-04 05:15	CST	3510	A:[91]
USGS	07381695	1998-02-04 05:30	CST	3910	A:[91]
USGS	07381695	1998-02-04 05:45	CST	3450	A:[91]
USGS	07381695	1998-02-04 06:00	CST	3690	A:[91]
USGS	07381695	1998-02-04 06:15	CST	3820	A:[91]
USGS	07381695	1998-02-04 06:30	CST	3860	A:[91]
USGS	07381695	1998-02-04 06:45	CST	3850	A:[91]
USGS	07381695	1998-02-04 07:00	CST	3860	A:[91]
USGS	07381695	1998-02-04 07:15	CST	5200	A:[91]
USGS	07381695	1998-02-04 07:30	CST	4630	A:[91]
USGS	07381695	1998-02-04 07:45	CST	3900	A:[91]
USGS	07381695	1998-02-04 08:00	CST	4650	A:[91]
USGS	07381695	1998-02-04 08:15	CST	6050	A:[91]
USGS	07381695	1998-02-04 08:30	CST	6550	A:[91]
USGS	07381695	1998-02-04 08:45	CST	6770	A:[91]
USGS	07381695	1998-02-04 09:00	CST	7400	A:[91]
USGS	07381695	1998-02-04 09:15	CST	7980	A:[91]
USGS	07381695	1998-02-04 09:30	CST	8170	A:[91]
USGS	07381695	1998-02-04 09:45	CST	7770	A:[91]
USGS	07381695	1998-02-04 10:00	CST	7460	A:[91]
USGS	07381695	1998-02-04 10:15	CST	7110	A:[91]
USGS	07381695	1998-02-04 10:30	CST	8200	A:[91]
USGS	07381695	1998-02-04 10:45	CST	7260	A:[91]
USGS	07381695	1998-02-04 11:00	CST	6640	A:[91]
USGS	07381695	1998-02-04 11:15	CST	6180	A:[91]
USGS	07381695	1998-02-04 11:30	CST	6180	A:[91]
USGS	07381695	1998-02-04 11:45	CST	4680	A:[91]
USGS	07381695	1998-02-04 12:00	CST	5980	A:[91]
USGS	07381695	1998-02-04 12:15	CST	5730	A:[91]
USGS	07381695	1998-02-04 12:30	CST	6320	A:[91]
USGS	07381695	1998-02-04 12:45	CST	5600	A:[91]
USGS	07381695	1998-02-04 13:00	CST	6280	A:[91]
USGS	07381695	1998-02-04 13:15	CST	5340	A:[91]
USGS	07381695	1998-02-04 13:30	CST	5390	A:[91]
USGS	07381695	1998-02-04 13:45	CST	4670	A:[91]
USGS	07381695	1998-02-04 14:00	CST	4120	A:[91]
USGS	07381695	1998-02-04 14:15	CST	3640	A:[91]
USGS	07381695	1998-02-04 14:30	CST	3270	A:[91]
USGS	07381695	1998-02-04 14:45	CST	2580	A:[91]
USGS	07381695	1998-02-04 15:00	CST	1910	A:[91]
USGS	07381695	1998-02-04 15:15	CST	1260	A:[91]
USGS	07381695	1998-02-04 15:30	CST	950	A:[91]
USGS	07381695	1998-02-04 15:45	CST	792	A:[91]
USGS	07381695	1998-02-04 16:00	CST	1210	A:[91]
USGS	07381695	1998-02-04 16:15	CST	844	A:[91]
USGS	07381695	1998-02-04 16:30	CST	576	A:[91]
USGS	07381695	1998-02-04 16:45	CST	683	A:[91]
USGS	07381695	1998-02-04 17:00	CST	685	A:[91]
USGS	07381695	1998-02-04 17:15	CST	473	A:[91]
USGS	07381695	1998-02-04 17:30	CST	368	A:[91]
USGS	07381695	1998-02-04 17:45	CST	842	A:[91]
USGS	07381695	1998-02-04 18:00	CST	1000	A:[91]
USGS	07381695	1998-02-04 18:15	CST	1160	A:[91]
USGS	07381695	1998-02-04 18:30	CST	1050	A:[91]
USGS	07381695	1998-02-04 18:45	CST	1160	A:[91]
USGS	07381695	1998-02-04 19:00	CST	1360	A:[91]
USGS	07381695	1998-02-04 19:15	CST	1840	A:[91]
USGS	07381695	1998-02-04 19:30	CST	2160	A:[91]
USGS	07381695	1998-02-04 19:45	CST	2970	A:[91]
USGS	07381695	1998-02-04 20:00	CST	2940	A:[91]
USGS	07381695	1998-02-04 20:15	CST	3350	A:[91]
USGS	07381695	1998-02-04 20:30	CST	3150	A:[91]
USGS	07381695	1998-02-04 20:45	CST	3160	A:[91]
USGS	07381695	1998-02-04 21:00	CST	3140	A:[91]
USGS	07381695	1998-02-04 21:15	CST	3320	A:[91]
USGS	07381695	1998-02-04 21:30	CST	3240	A:[91]
USGS	07381695	1998-02-04 21:45	CST	3310	A:[91]
USGS	07381695	1998-02-04 22:00	CST	3090	A:[91]
USGS	07381695	1998-02-04 22:15	CST	2890	A:[91]
USGS	07381695	1998-02-04 22:30	CST	2740	A:[91]
USGS	07381695	1998-02-04 22:45	CST	2360	A:[91]
USGS	07381695	1998-02-04 23:00	CST	2040	A:[91]
USGS	07381695	1998-02-04 23:15	CST	1400	A:[91]
USGS	07381695	1998-02-04 23:30	CST	911	A:[91]
USGS	07381695	1998-02-04 23:45	CST	483	A:[91]
USGS	07381695	1998-02-05 00:00	CST	956	A:[91]
USGS	07381695	1998-02-05 00:15	CST	586	A:[91]
USGS	07381695	1998-02-05 00:30	CST	213	A:[91]
USGS	07381695	1998-02-05 00:45	CST	0.00	A:[91]
USGS	07381695	1998-02-05 01:00	CST	0.00	A:[91]
USGS	07381695	1998-02-05 01:15	CST	0.00	A:[91]
USGS	07381695	1998-02-05 01:30	CST	-53.0	A:[91]
USGS	07381695	1998-02-05 01:45	CST	105	A:[91]
USGS	07381695	1998-02-05 02:00	CST	105	A:[91]
USGS	07381695	1998-02-05 02:15	CST	105	A:[91]
USGS	07381695	1998-02-05 02:30	CST	727	A:[91]
USGS	07381695	1998-02-05 02:45	CST	208	A:[91]
USGS	07381695	1998-02-05 03:00	CST	260	A:[91]
USGS	07381695	1998-02-05 03:15	CST	415	A:[91]
USGS	07381695	1998-02-05 03:30	CST	362	A:[91]
USGS	07381695	1998-02-05 03:45	CST	413	A:[91]
USGS	07381695	1998-02-05 04:00	CST	360	A:[91]
USGS	07381695	1998-02-05 04:15	CST	1030	A:[91]
USGS	07381695	1998-02-05 04:30	CST	920	A:[91]
USGS	07381695	1998-02-05 04:45	CST	1780	A:[91]
USGS	07381695	1998-02-05 05:00	CST	1930	A:[91]
USGS	07381695	1998-02-05 05:15	CST	1620	A:[91]
USGS	07381695	1998-02-05 05:30	CST	1260	A:[91]
USGS	07381695	1998-02-05 05:45	CST	1560	A:[91]
USGS	07381695	1998-02-05 06:00	CST	1710	A:[91]
USGS	07381695	1998-02-05 06:15	CST	1780	A:[91]
USGS	07381695	1998-02-05 06:30	CST	1840	A:[91]
USGS	07381695	1998-02-05 06:45	CST	2100	A:[91]
USGS	07381695	1998-02-05 07:00	CST	2280	A:[91]
USGS	07381695	1998-02-05 07:15	CST	2730	A:[91]
USGS	07381695	1998-02-05 07:30	CST	2620	A:[91]
USGS	07381695	1998-02-05 07:45	CST	2910	A:[91]
USGS	07381695	1998-02-05 08:00	CST	2910	A:[91]
USGS	07381695	1998-02-05 08:15	CST	2960	A:[91]
USGS	07381695	1998-02-05 08:30	CST	2860	A:[91]
USGS	07381695	1998-02-05 08:45	CST	3510	A:[91]
USGS	07381695	1998-02-05 09:00	CST	3490	A:[91]
USGS	07381695	1998-02-05 09:15	CST	4000	A:[91]
USGS	07381695	1998-02-05 09:30	CST	4150	A:[91]
USGS	07381695	1998-02-05 09:45	CST	4850	A:[91]
USGS	07381695	1998-02-05 10:00	CST	5020	A:[91]
USGS	07381695	1998-02-05 10:15	CST	5140	A:[91]
USGS	07381695	1998-02-05 10:30	CST	5350	A:[91]
USGS	07381695	1998-02-05 10:45	CST	5440	A:[91]
USGS	07381695	1998-02-05 11:00	CST	6150	A:[91]
USGS	07381695	1998-02-05 11:15	CST	5750	A:[91]
USGS	07381695	1998-02-05 11:30	CST	5640	A:[91]
USGS	07381695	1998-02-05 11:45	CST	5430	A:[91]
USGS	07381695	1998-02-05 12:00	CST	4920	A:[91]
USGS	07381695	1998-02-05 12:15	CST	4370	A:[91]
USGS	07381695	1998-02-05 12:30	CST	4260	A:[91]
USGS	07381695	1998-02-05 12:45	CST	4180	A:[91]
USGS	07381695	1998-02-05 13:00	CST	4170	A:[91]
USGS	07381695	1998-02-05 13:15	CST	4410	A:[91]
USGS	07381695	1998-02-05 13:30	CST	4080	A:[91]
USGS	07381695	1998-02-05 13:45	CST	3990	A:[91]
USGS	07381695	1998-02-05 14:00	CST	3780	A:[91]
USGS	07381695	1998-02-05 14:15	CST	3700	A:[91]
USGS	07381695	1998-02-05 14:30	CST	3940	A:[91]
USGS	07381695	1998-02-05 14:45	CST	3200	A:[91]
USGS	07381695	1998-02-05 15:00	CST	2640	A:[91]
USGS	07381695	1998-02-05 15:15	CST	2070	A:[91]
USGS	07381695	1998-02-05 15:30	CST	1420	A:[91]
USGS	07381695	1998-02-05 15:45	CST	1210	A:[91]
USGS	07381695	1998-02-05 16:00	CST	1380	A:[91]
USGS	07381695	1998-02-05 16:15	CST	1660	A:[91]
USGS	07381695	1998-02-05 16:30	CST	1810	A:[91]
USGS	07381695	1998-02-05 16:45	CST	1660	A:[91]
USGS	07381695	1998-02-05 17:00	CST	2480	A:[91]
USGS	07381695	1998-02-05 17:15	CST	2540	A:[91]
USGS	07381695	1998-02-05 17:30	CST	2070	A:[91]
USGS	07381695	1998-02-05 17:45	CST	1310	A:[91]
USGS	07381695	1998-02-05 18:00	CST	1080	A:[91]
USGS	07381695	1998-02-05 18:15	CST	868	A:[91]
USGS	07381695	1998-02-05 18:30	CST	595	A:[91]
USGS	07381695	1998-02-05 18:45	CST	539	A:[91]
USGS	07381695	1998-02-05 19:00	CST	430	A:[91]
USGS	07381695	1998-02-05 19:15	CST	-161	A:[91]
USGS	07381695	1998-02-05 19:30	CST	-481	A:[91]
USGS	07381695	1998-02-05 19:45	CST	-747	A:[91]
USGS	07381695	1998-02-05 20:00	CST	-1010	A:[91]
USGS	07381695	1998-02-05 20:15	CST	-586	A:[91]
USGS	07381695	1998-02-05 20:30	CST	-690	A:[91]
USGS	07381695	1998-02-05 20:45	CST	-213	A:[91]
USGS	07381695	1998-02-05 21:00	CST	797	A:[91]
USGS	07381695	1998-02-05 21:15	CST	-318	A:[91]
USGS	07381695	1998-02-05 21:30	CST	-214	A:[91]
USGS	07381695	1998-02-05 21:45	CST	476	A:[91]
USGS	07381695	1998-02-05 22:00	CST	954	A:[91]
USGS	07381695	1998-02-05 22:15	CST	1420	A:[91]
USGS	07381695	1998-02-05 22:30	CST	1200	A:[91]
USGS	07381695	1998-02-05 22:45	CST	1320	A:[91]
USGS	07381695	1998-02-05 23:00	CST	1370	A:[91]
USGS	07381695	1998-02-05 23:15	CST	1900	A:[91]
USGS	07381695	1998-02-05 23:30	CST	2780	A:[91]
USGS	07381695	1998-02-05 23:45	CST	3030	A:[91]
USGS	07381695	1998-02-06 00:00	CST	3200	A:[91]
USGS	07381695	1998-02-06 00:15	CST	2990	A:[91]
USGS	07381695	1998-02-06 00:30	CST	3040	A:[91]
USGS	07381695	1998-02-06 00:45	CST	2360	A:[91]
USGS	07381695	1998-02-06 01:00	CST	2190	A:[91]
USGS	07381695	1998-02-06 01:15	CST	1830	A:[91]
USGS	07381695	1998-02-06 01:30	CST	1440	A:[91]
USGS	07381695	1998-02-06 01:45	CST	1030	A:[91]
USGS	07381695	1998-02-06 02:00	CST	1130	A:[91]
USGS	07381695	1998-02-06 02:15	CST	1230	A:[91]
USGS	07381695	1998-02-06 02:30	CST	1390	A:[91]
USGS	07381695	1998-02-06 02:45	CST	1130	A:[91]
USGS	07381695	1998-02-06 03:00	CST	812	A:[91]
USGS	07381695	1998-02-06 03:15	CST	1010	A:[91]
USGS	07381695	1998-02-06 03:30	CST	860	A:[91]
USGS	07381695	1998-02-06 03:45	CST	904	A:[91]
USGS	07381695	1998-02-06 04:00	CST	1350	A:[91]
USGS	07381695	1998-02-06 04:15	CST	1850	A:[91]
USGS	07381695	1998-02-06 04:30	CST	1840	A:[91]
USGS	07381695	1998-02-06 04:45	CST	1990	A:[91]
USGS	07381695	1998-02-06 05:00	CST	2080	A:[91]
USGS	07381695	1998-02-06 05:15	CST	2370	A:[91]
USGS	07381695	1998-02-06 05:30	CST	2550	A:[91]
USGS	07381695	1998-02-06 05:45	CST	2690	A:[91]
USGS	07381695	1998-02-06 06:00	CST	2780	A:[91]
USGS	07381695	1998-02-06 06:15	CST	2780	A:[91]
USGS	07381695	1998-02-06 06:30	CST	2820	A:[91]
USGS	07381695	1998-02-06 06:45	CST	2670	A:[91]
USGS	07381695	1998-02-06 07:00	CST	2660	A:[91]
USGS	07381695	1998-02-06 07:15	CST	3430	A:[91]
USGS	07381695	1998-02-06 07:30	CST	3170	A:[91]
USGS	07381695	1998-02-06 07:45	CST	2970	A:[91]
USGS	07381695	1998-02-06 08:00	CST	3250	A:[91]
USGS	07381695	1998-02-06 08:15	CST	3460	A:[91]
USGS	07381695	1998-02-06 08:30	CST	3760	A:[91]
USGS	07381695	1998-02-06 08:45	CST	3500	A:[91]
USGS	07381695	1998-02-06 09:00	CST	3770	A:[91]
USGS	07381695	1998-02-06 09:15	CST	3950	A:[91]
USGS	07381695	1998-02-06 09:30	CST	3630	A:[91]
USGS	07381695	1998-02-06 09:45	CST	4050	A:[91]
USGS	07381695	1998-02-06 10:00	CST	4040	A:[91]
USGS	07381695	1998-02-06 10:15	CST	4050	A:[91]
USGS	07381695	1998-02-06 10:30	CST	3850	A:[91]
USGS	07381695	1998-02-06 10:45	CST	3800	A:[91]
USGS	07381695	1998-02-06 11:00	CST	4200	A:[91]
USGS	07381695	1998-02-06 11:15	CST	3700	A:[91]
USGS	07381695	1998-02-06 11:30	CST	4080	A:[91]
USGS	07381695	1998-02-06 11:45	CST	4430	A:[91]
USGS	07381695	1998-02-06 12:00	CST	3740	A:[91]
USGS	07381695	1998-02-06 12:15	CST	4020	A:[91]
USGS	07381695	1998-02-06 12:30	CST	4210	A:[91]
USGS	07381695	1998-02-06 12:45	CST	4870	A:[91]
USGS	07381695	1998-02-06 13:00	CST	5340	A:[91]
USGS	07381695	1998-02-06 13:15	CST	5890	A:[91]
USGS	07381695	1998-02-06 13:30	CST	6500	A:[91]
USGS	07381695	1998-02-06 13:45	CST	5440	A:[91]
USGS	07381695	1998-02-06 14:00	CST	5880	A:[91]
USGS	07381695	1998-02-06 14:15	CST	6370	A:[91]
USGS	07381695	1998-02-06 14:30	CST	6110	A:[91]
USGS	07381695	1998-02-06 14:45	CST	6070	A:[91]
USGS	07381695	1998-02-06 15:00	CST	5850	A:[91]
USGS	07381695	1998-02-06 15:15	CST	5860	A:[91]
USGS	07381695	1998-02-06 15:30	CST	5470	A:[91]
USGS	07381695	1998-02-06 15:45	CST	5170	A:[91]
USGS	07381695	1998-02-06 16:00	CST	5180	A:[91]
USGS	07381695	1998-02-06 16:15	CST	5200	A:[91]
USGS	07381695	1998-02-06 16:30	CST	4750	A:[91]
USGS	07381695	1998-02-06 16:45	CST	4170	A:[91]
USGS	07381695	1998-02-06 17:00	CST	4440	A:[91]
USGS	07381695	1998-02-06 17:15	CST	3900	A:[91]
USGS	07381695	1998-02-06 17:30	CST	3290	A:[91]
USGS	07381695	1998-02-06 17:45	CST	3730	A:[91]
USGS	07381695	1998-02-06 18:00	CST	3360	A:[91]
USGS	07381695	1998-02-06 18:15	CST	2850	A:[91]
USGS	07381695	1998-02-06 18:30	CST	2180	A:[91]
USGS	07381695	1998-02-06 18:45	CST	2040	A:[91]
USGS	07381695	1998-02-06 19:00	CST	1880	A:[91]
USGS	07381695	1998-02-06 19:15	CST	1580	A:[91]
USGS	07381695	1998-02-06 19:30	CST	1590	A:[91]
USGS	07381695	1998-02-06 19:45	CST	1630	A:[91]
USGS	07381695	1998-02-06 20:00	CST	1680	A:[91]
USGS	07381695	1998-02-06 20:15	CST	1340	A:[91]
USGS	07381695	1998-02-06 20:30	CST	1120	A:[91]
USGS	07381695	1998-02-06 20:45	CST	717	A:[91]
USGS	07381695	1998-02-06 21:00	CST	455	A:[91]
USGS	07381695	1998-02-06 21:15	CST	1020	A:[91]
USGS	07381695	1998-02-06 21:30	CST	864	A:[91]
USGS	07381695	1998-02-06 21:45	CST	1280	A:[91]
USGS	07381695	1998-02-06 22:00	CST	1680	A:[91]
USGS	07381695	1998-02-06 22:15	CST	2000	A:[91]
USGS	07381695	1998-02-06 22:30	CST	2130	A:[91]
USGS	07381695	1998-02-06 22:45	CST	2040	A:[91]
USGS	07381695	1998-02-06 23:00	CST	2030	A:[91]
USGS	07381695	1998-02-06 23:15	CST	1830	A:[91]
USGS	07381695	1998-02-06 23:30	CST	2080	A:[91]
USGS	07381695	1998-02-06 23:45	CST	1930	A:[91]
USGS	07381695	1998-02-07 00:00	CST	2130	A:[91]
USGS	07381695	1998-02-07 00:15	CST	2180	A:[91]
USGS	07381695	1998-02-07 00:30	CST	1510	A:[91]
USGS	07381695	1998-02-07 00:45	CST	2380	A:[91]
USGS	07381695	1998-02-07 01:00	CST	2070	A:[91]
USGS	07381695	1998-02-07 01:15	CST	1750	A:[91]
USGS	07381695	1998-02-07 01:30	CST	2560	A:[91]
USGS	07381695	1998-02-07 01:45	CST	2170	A:[91]
USGS	07381695	1998-02-07 02:00	CST	1870	A:[91]
USGS	07381695	1998-02-07 02:15	CST	1510	A:[91]
USGS	07381695	1998-02-07 02:30	CST	1460	A:[91]
USGS	07381695	1998-02-07 02:45	CST	1350	A:[91]
USGS	07381695	1998-02-07 03:00	CST	1360	A:[91]
USGS	07381695	1998-02-07 03:15	CST	1500	A:[91]
USGS	07381695	1998-02-07 03:30	CST	1700	A:[91]
USGS	07381695	1998-02-07 03:45	CST	1800	A:[91]
USGS	07381695	1998-02-07 04:00	CST	2090	A:[91]
USGS	07381695	1998-02-07 04:15	CST	2330	A:[91]
USGS	07381695	1998-02-07 04:30	CST	1540	A:[91]
USGS	07381695	1998-02-07 04:45	CST	1780	A:[91]
USGS	07381695	1998-02-07 05:00	CST	2520	A:[91]
USGS	07381695	1998-02-07 05:15	CST	2660	A:[91]
USGS	07381695	1998-02-07 05:30	CST	2300	A:[91]
USGS	07381695	1998-02-07 05:45	CST	1610	A:[91]
USGS	07381695	1998-02-07 06:00	CST	1760	A:[91]
USGS	07381695	1998-02-07 06:15	CST	1880	A:[91]
USGS	07381695	1998-02-07 06:30	CST	2390	A:[91]
USGS	07381695	1998-02-07 06:45	CST	2770	A:[91]
USGS	07381695	1998-02-07 07:00	CST	2750	A:[91]
USGS	07381695	1998-02-07 07:15	CST	2800	A:[91]
USGS	07381695	1998-02-07 07:30	CST	3070	A:[91]
USGS	07381695	1998-02-07 07:45	CST	2870	A:[91]
USGS	07381695	1998-02-07 08:00	CST	3060	A:[91]
USGS	07381695	1998-02-07 08:15	CST	2770	A:[91]
USGS	07381695	1998-02-07 08:30	CST	3250	A:[91]
USGS	07381695	1998-02-07 08:45	CST	2900	A:[91]
USGS	07381695	1998-02-07 09:00	CST	3140	A:[91]
USGS	07381695	1998-02-07 09:15	CST	2270	A:[91]
USGS	07381695	1998-02-07 09:30	CST	2960	A:[91]
USGS	07381695	1998-02-07 09:45	CST	2930	A:[91]
USGS	07381695	1998-02-07 10:00	CST	3490	A:[91]
USGS	07381695	1998-02-07 10:15	CST	4110	A:[91]
USGS	07381695	1998-02-07 10:30	CST	3260	A:[91]
USGS	07381695	1998-02-07 10:45	CST	4050	A:[91]
USGS	07381695	1998-02-07 11:00	CST	4440	A:[91]
USGS	07381695	1998-02-07 11:15	CST	4420	A:[91]
